pendanaan	NN
ditegaskan	VB
-nya	PRP
,	Z
tidak	NEG
masalah	NN
karena	SC
investasi	NN
yang	SC
dicadangkan	VB
untuk	IN
pembangunan	NN
dua	CD
pabrik	NN
baru	JJ
sudah	MD
disiapkan	VB
sebesar	JJ
1,6	CD
miliar	CD
dolar	NN
AS	NNP
.	Z

Dijelaskan	VB
Henri	NNP
,	Z
jika	SC
Bank	NNP
Dunia	NNP
ingin	RB
menggunakan	VB
komponen-komponen	NN
tersebut	PR
dalam	IN
penghitungan	NN
angka	NN
kemiskinan	NN
,	Z
maka	SC
Bank	NNP
Dunia	NNP
harus	MD
juga	RB
melihat	VB
sumber-sumber	NN
pertumbuhan ekonomi	NN
,	Z
arah	NN
dari	IN
program-program	NN
kemiskinan	NN
,	Z
serta	CC
waktu	NN
realisasi	NN
anggaran	NN
kemiskinan	NN
.	Z

Sebelum	SC
-nya	PRP
,	Z
Bank	NNP
Indonesia	NNP
menilai	VB
penempatan	NN
dana	NN
perbankan	NN
di	IN
instrumen	NN
moneter	JJ
Sertifikat	NNP
Bank	NNP
Indonesia	NNP
SBI	NNP
merupakan	VB
hal	NN
wajar	JJ
akibat	NN
kelebihan	NN
likuiditas	NN
dan	CC
hambatan	NN
fungsi	NN
intermediasi	NN
karena	SC
besar	JJ
-nya	PRP
risiko	NN
mikro	JJ
struktural	JJ
.	Z

Kurs	NN
rupiah	NN
terhadap	IN
dolar	NN
AS	NNP
di	IN
pasar	NN
spot	NNP
antarbank	NN
Jakarta	NNP
,	Z
Selasa	NNP
sore	NN
tetap	RB
merosot	VB
di	IN
atas	NN
angka	NN
Rp	SYM
9.3	CD
per	IN
dolar	NN
AS	NNP
,	Z
karena	SC
pelaku	NN
masih	MD
memburu	VB
dolar	NN
AS	NNP
akibat	NN
gejolak	NN
ekonomi	NN
global	JJ
.	Z

Perseroan	NN
telah	MD
menandatangani	VB
perjanjian	NN
jual beli	VB
bersyarat	VB
dengan	IN
Pastilla	NNP
Investment	NNP
Limited	NNP
untuk	SC
mengakuisisi	VB
100	CD
persen	CD
saham	NN
Drayton	NNP
Pte	NNP
Ltd	NNP
,	Z
ujar	VB

Ia	PRP
mengatakan	VB
,	Z
berbagai	CD
perusahaan	NN
batu bara	NN
milik	NN
BUMI	NNP
,	Z
bila	SC
digabungkan	VB
seluruh	CD
-nya	PRP
maka	SC
merupakan	VB
salah satu	CD
eksportir	NN
batu bara	NN
thermal	FW
terbesar	JJ
di	IN
dunia	NN
dengan	IN
akses	NN
kepada	IN
sekitar	IN
7,2	CD
miliar	CD
metrik	NN
ton	NND
dari	IN
berbagai	CD
gabungan	NN
sumber daya	NN
dan	CC
cadangan	NN
hasil bumi	NN
.	Z

Indolakto	NNP
merupakan	VB
produsen susu	NN
dan	CC
produk	NN
berbasis	VB
susu	NN
,	Z
seperti	IN
beragam	CD
jenis	NN
susu	NN
,	Z
mentega	NN
,	Z
dan	CC
es krim	NN
.	Z

Secara	IN
bersama	VB
,	Z
KPC	NNP
dan	CC
Arutmin	NNP
menghasilkan	VB
lebih	RB
dari	IN
53	CD
MT	X
batu bara	NN
pada	IN
tahun	NN
2006	CD
dan	CC
lebih	RB
dari	IN
95	CD
persen	CD
batu bara	NN
tersebut	PR
dijual	VB
ke	IN
pasar	NN
luar negeri	NN
,	Z
kata	VB
-nya	PRP
.	Z

Merek	NN
yang	SC
diusung	VB
Indolakto	NNP
,	Z
antara	IN
lain	JJ
adalah	VB
Indomilk	NNP
,	Z
Cap	NNP
enak	NNP
,	Z
Tiga	NNP
sapi	NNP
,	Z
Orchid	NNP
Butter	NNP
,	Z
dan	CC
Indoeskrim	NNP
.	Z

Dia	PRP
menambahkan	VB
menambahkan	VB
bahwa	SC
persetujuan	NN
itu	PR
tidak	NEG
akan	MD
membuat	VB
adanya	NN
konflik	NN
kepentingan	NN
antara	IN
bidang	NN
domestik	JJ
dan	CC
ekspor	NN
dalam	IN
bisnis	NN
BUMI	NNP
.	Z

Menurut	IN
dia	PRP
,	Z
akuisisi	NN
tersebut	PR
ditargetkan	VB
rampung	VB
pada	IN
Desember	NNP
2008	CD
.	Z

Pada	IN
tahun	NN
lalu	CC
,	Z
PT	NNP
Bakrieland	NNP
Development	NNP
Tbk	NNP
dan	CC
anak perusahaan	NN
-nya	PRP
membukukan	VB
laba bersih	NN
Rp	SYM
67,608	CD
miliar	CD
atau	CC
Rp	SYM
12,07	CD
per	IN
saham	NN
,	Z
turun	VB
26,95	CD
persen	CD
dibandingkan	VB
tahun	NN
2005	CD
sebesar	JJ
Rp	SYM
92,554	CD
miliar	CD
atau	CC
Rp	SYM
61,09	CD
per	IN
saham	NN
.	Z

Hingga	IN
saat	NN
ini	PR
,	Z
Bank	NNP
BNI	NNP
menyediakan	VB
sebuah	NND
cakupan	NN
aktivitas	NN
komersial	JJ
perbankan	NN
yang	SC
besar	JJ
melalui	IN
972	CD
kantor	NN
dan	CC
2.325	CD
ATM	NN
milik	NN
-nya	PRP
yang	SC
tersebar	VB
di	IN
seluruh	CD
Indonesia	NNP
.	Z

Namun	CC
,	Z
kata	VB
lembaga	NN
pemeringkat	NN
nasional	JJ
itu	PR
,	Z
peringkat	NN
tersebut	PR
masih	MD
dibatasi	VB
oleh	IN
lemah	JJ
-nya	PRP
kualitas	NN
aset	NN
bank	NN
.	Z

Lembaga	NNP
pemeringkat	NNP
efek	NNP
Indonesia	NNP
Pefindo	NNP
menaikkan	VB
peringkat	NN
untuk	SC
PT	NNP
Bank	NNP
Negara	NNP
Indonesia	NNP
Persero	NNP
Tbk.	NNP
BBNI	NNP
dan	CC
Obligasi	NNP
I	NNP
/	NNP
2003	NNP
yang	SC
akan	MD
jatuh tempo	VB
pada	IN
10	CD
Juli	NNP
2011	CD
menjadi	VB
idA	SYM
+	SYM
dari	IN
idA	SYM
,	Z
sementara	SC
rating	FW
Obligasi	NNP
Subordinasi	NNP
I	NNP
/	NNP
2003	NNP
yang	SC
akan	MD
jatuh tempo	VB
pada	IN
10	CD
Juli	NNP
2013	CD
naik	VB
menjadi	VB
idA	SYM
.	Z

Sementara	SC
pemegang saham	NN
lain	JJ
-nya	PRP
adalah	VB
International	NNP
Finance	NNP
Corporation	NNP
IFC	NNP
7,17	CD
persen	CD
dan	CC
lain	JJ
-nya	PRP
termasuk	VB
publik	NN
20,43	CD
persen	CD
.	Z

Sejak	IN
2004	CD
,	Z
OCBC	NNP
Bank	NNP
Singapore	NNP
OCBC	NNP
melalui	IN
anak perusahaan	NN
yang	SC
dimiliki	VB
sepenuh	JJ
-nya	PRP
,	Z
OCBC	NNP
Overseas	NNP
Investment	NNP
Pte	NNP
.	Z
Ltd	NNP
.	Z
,	Z
telah	MD
menjadi	VB
pemegang saham	NN
mayoritas	NN
Bank	NNP
NISP	NNP
dengan	IN
kepemilikan	NN
per	IN
30	CD
Juni	NNP
2007	CD
sebesar	JJ
72,4	CD
persen	CD
saham	NN
.	Z

Bank	NNP
NISP	NNP
merupakan	VB
salah satu	CD
bank	NN
tertua	JJ
di	IN
Indonesia	NNP

Namun	CC
,	Z
peringkat	NN
tersebut	PR
masih	MD
dibatasi	VB
oleh	IN
profitabilitas	NN
yang	SC
sedang	JJ
.	Z

Menurut	IN
-nya	PRP
,	Z
peningkatan	NN
peringkat	NN
tersebut	PR
,	Z
mencerminkan	VB
posisi	NN
bisnis	NN
bank	NN
yang	SC
kuat	JJ
,	Z
kualitas	NN
aset	NN
yang	SC
terkendali	VB
,	Z
termasuk	VB
kapitalisasi	NN
yang	SC
sehat	JJ
.	Z

Prospek	NN
outlook	FW
untuk	SC
peringkat-peringkat	NN
tersebut	PR
stabil	JJ
,	Z
kata	VB
analis	NN
Pefindo	NNP
Hendro	NNP
Utomo	NNP
dan	CC
Yans	NNP
Simbolon	NNP
dalam	IN
sebuah	NND
pernyataan	NN
-nya	PRP
di	IN
Jakarta	NNP
,	Z
Kamis	NNP
.	Z

Pemeringkat	NNP
efek	NNP
Indonesia	NNP
Pefindo	NNP
menaikkan	VB
peringkat	NN
untuk	IN
PT	NNP
Bank	NNP
NISP	NNP
Tbk	NNP
NISP	NNP
menjadi	VB
idAA-	SYM
dari	IN
sebelum	SC
-nya	PRP
idA	SYM
+	SYM
,	Z
sementara	SC
peringkat	NN
Obligasi	NNP
Subordinasi	NNP
I	NNP
Bank	NNP
NISP	NNP
Tahun	NN
2003	CD
naik	VB
menjadi	VB
idA	SYM
+	SYM
dari	IN
idA	SYM
.	Z

Sementara	SC
laba	NN
operasional	JJ
perseroan	NN
tercatat	VB
Rp	SYM
314,04	CD
miliar	CD
pada	IN
tahun	NN
2006	CD
,	Z
turun	VB
dari	IN
tahun	NN
sebelum	SC
-nya	PRP
Rp	SYM
353,48	CD
miliar	CD
dan	CC
laba bersih	NN
per	IN
saham	NN
perseroan	NN
turun	VB
tipis	JJ
dari	IN
Rp	SYM
66	CD
pada	IN
tahun	NN
2005	CD
menjadi	VB
Rp	SYM
61	CD
pada	IN
tahun	NN
2006	CD
.	Z

Apalagi	CC
laju inflasi	NN
di	IN
dalam negeri	NN
masih	MD
tinggi	JJ
yang	SC
mendorong	VB
Bank	NNP
Indonesia	NNP
BI	NNP
segera	RB
menaikkan	VB
kembali	VB
suku	NN
bunga	NN
-nya	PRP
mengakibatkan	VB
pelaku	NN
lebih	RB
berhati-hati	VB
membeli	VB
rupiah	NN
,	Z
ucap	VB
-nya	PRP
.	Z

Menurut	IN
data	NN
Bursa	NNP
Efek	NNP
Jakarta	NNP
BEJ	NNP
per	IN
28	CD
Februari	NNP
2007	CD
sebagian besar	NN
saham	NN
PT	NNP
Tempo	NNP
Scan	NNP
Pacific	NNP
Tbk	NNP
atau	CC
68,56	CD
persen	CD
dikuasai	VB
oleh	IN
Bogamulia	NNP
Nagadi	NNP
,	Z
dan	CC
sisa	NN
-nya	PRP
dikuasai	VB
oleh	IN
publik	NN
.	Z

Pasar	NN
agak	RB
panik	JJ
,	Z
apalagi	CC
sejumlah	CD
pasar	NN
saham	NN
juga	RB
mengalami	VB
tekanan	NN
negatif	JJ
,	Z
sehingga	SC
sejumlah	CD
saham	NN
banyak	CD
yang	SC
berguguran	VB
,	Z
kata	VB
-nya	PRP
.	Z

PT	NNP
Bumi	NNP
Resources	NNP
Tbk	NNP
BUMI	NNP
menyetujui	VB
penjualan	NN
saham	NN
30	CD
persen	CD
dari	IN
sejumlah	CD
anak perusahaan	NN
-nya	PRP
yang	SC
bergerak	VB
di	IN
bidang	NN
batu bara	NN
,	Z
yaitu	SC
PT	NNP
Kaltim	NNP
Prima	NNP
Coal	NNP
KPC	NNP
dan	CC
PT	NNP
Arutmin	NNP
Indonesia	NNP
Arutmin	NNP
,	Z
kepada	IN
Tata	NNP
Power	NNP
Company	NNP
Limited	NNP
Tata	NNP
Power	NNP
.	Z

Selain	IN
itu	PR
,	Z
menurut	IN
dia	PRP
pelaku	NN
lokal	JJ
melakukan	VB
aksi	NN
profit	NN
taking	FW
untuk	SC
mencari untung	VB
gain	FW
karena	SC
menjelang	IN
lebaran	NNP
kebutuhan	NN
dana	NN
sangat	RB
besar	JJ
.	Z

Kerja sama	NN
ini	PR
akan	MD
memperkuat	VB
prospek	NN
ke depan	RB
bahwa	SC
BUMI	NNP
akan	MD
menjadi	VB
perusahaan	NN
yang	SC
kuat	JJ
dan	CC
dengan	IN
Tata	NNP
Power	NN
kami	PRP
siap	VB
untuk	SC
melakukan	VB
ekspansi	NN
ke	IN
area	NN
lain	JJ
yang	SC
memiliki	VB
kepentingan	NN
yang	SC
sama	JJ
,	Z
kata	VB
Presiden	NNP
Direktur	NNP
BUMI	NNP
Ari	NNP
Saptari	NNP
Hudaya	NNP
di	IN
Jakarta	NNP
,	Z
Senin	NNP
.	Z

Sementara	SC
itu	PR
dolar	NN
AS	NNP
turun	VB
tajam	JJ
karena	SC
berkembang	VB
-nya	PRP
kekhawatiran	NN
bahwa	SC
rencana	NN
penyelamatan	NN
Washington	NNP
sebesar	JJ
700	CD
miliar	CD
dolar	NN
untuk	SC
mengambil alih	VB
kredit	NN
macet	JJ
yang	SC
menggunung	VB
pada	IN
bank-bank	NN
AS	NNP
,	Z
akan	MD
membebani	VB
keuangan	NN
AS	NNP
.	Z

BUMI	NNP
akan	MD
menerima	VB
pendapatan	NN
sekitar	IN
1,3	CD
miliar	CD
dolar	NN
AS	NNP
,	Z
yang	SC
meliputi	VB
1,1	CD
miliar	CD
dolar	NN
AS	NNP
harga	NN
dasar	NN
dan	CC
200	CD
juta	CD
dolar	NN
AS	NNP
untuk	SC
modal kerja	NN
dan	CC
penyesuaian	NN
akhir	NN
.	Z

Euro	NN
naik	VB
menjadi	VB
14,677	CD
dolar	NN
AS	NNP
dari	IN
14,572	CD
dolar	NN
.	Z
Dolar	NN
AS	NNP
juga	RB
turun	VB
terhadap	IN
yen	NN
menjadi	VB
106,30	CD
yen	NN
dari	IN
107,38	CD
yen	NN
.	Z

Direktur	NNP
BUMI	NNP
Kenneth	NNP
Patrick	NNP
Farrell	NNP
mengemukakan	VB
,	Z
terdapat	VB
sinergi	NN
yang	SC
besar	JJ
antara	IN
BUMI	NNP
dengan	IN
Tata	NNP
Power	NNP
yang	SC
merupakan	VB
perusahaan swasta	NN
terbesar	JJ
India	NNP
dalam	IN
bidang	NN
utilitas	NN
tenaga	NN
kelistrikan	NN
dan	CC
bagian	NN
dari	IN
Tata	NNP
Group	NNP
.	Z

PT	NNP
Indofood	NNP
Sukses	NNP
Makmur	NNP
Tbk.	NNP
,	Z
INDF	NNP
secara	IN
resmi	JJ
mengakuisisi	VB
secara	IN
tidak	NEG
langsung	RB
68,57	CD
persen	CD
saham	NN
PT	NNP
Indolakto	NNP
senilai	NN
350	CD
juta	CD
dolar	NN
AS	NNP
.	Z

Komisaris	NNP
BUMI	NNP
Nalinkant	NNP
Rathod	NNP
memaparkan	VB
,	Z
Tata	NNP
Power	NNP
telah	MD
masuk	VB
ke	IN
dalam	NN
persetujuan	NN
jangka panjang	NN
dengan	IN
KPC	NNP
yang	SC
akan	MD
menyuplai	VB
sekitar	IN
10	CD
juta	CD
ton	NND
batu bara	NN
per	IN
tahun	NN
untuk	SC
pembangkit	NN
listrik	NN
di	IN
Trombay	NNP
,	Z
India	NNP
,	Z
dan	CC
juga	RB
sejumlah	CD
proyek	NN
masa	NN
depan	NN
lain	JJ
-nya	PRP
.	Z

Akuisisi	NN
tersebut	PR
dilakukan	VB
setelah	SC
perseroan	NN
mengambil alih	VB
100	CD
persen	CD
saham	NN
Drayton	NNP
Pte	NNP
.	Z
Ltd	NNP
melalui	IN
Pastilla	NNP
Investment	NNP
,	Z
kata	VB
Sekretaris	NNP
Perusahaan	NNP
INDF	NNP
,	Z
Werianty	NNP
Setiawan	NNP
Selasa	NNP
.	Z

kenaikan	NN
peringkat	NN
tersebut	PR
mencerminkan	VB
berlanjut	VB
-nya	PRP
dukungan	NN
dari	IN
Pemerintah	NNP
Indonesia	NNP
sebagai	IN
pemegang saham	NN
mayoritas	NN
,	Z
basis	NN
modal	NN
bank	NN
yang	SC
kuat	JJ
dan	CC
likuiditas	NN
setelah	SC
right	FW
issue	FW
,	Z
termasuk	VB
posisi	NN
bisnis	NN
BNI	NNP
yang	SC
kuat	JJ
,	Z
kata	VB
Pefindo	NNP
dalam	IN
sebuah	NND
pernyataan	NN
-nya	PRP
di	IN
Jakarta	NNP
,	Z
Kamis	NNP
.	Z

Nalinkant	NNP
mengungkapkan	VB
,	Z
BUMI	NNP
bermaksud	VB
menggunakan	VB
hasil	NN
penjualan	NN
itu	PR
untuk	SC
menghapus	VB
seluruh	CD
utang	NN
dalam	IN
sejumlah	CD
subsidiary	FW
BUMI	NNP
dan	CC
pinjaman	NN
antarperusahaan	NN
.	Z

Penurunan	NN
bunga	NN
deposito	NN
rupiah	NN
maupun	CC
dolar	NN
AS	NNP
oleh	IN
perbankan	NN
dilakukan	VB
secara	IN
hati-hati	JJ
untuk	SC
menjaga	VB
nasabah	NN
tidak	NEG
menarik	VB
dana	NN
-nya	PRP
,	Z
kata	VB
Manager	FW
Humas	NNP
PT	NNP
Bank	NNP
Central	NNP
Asia	NNP
BCA	NNP
,	Z
Dwi	NNP
Narini	NNP
di	IN
Jakarta	NNP
,	Z
Sabtu	NNP
.	Z

Ia	PRP
mengatakan	VB
,	Z
perbankan	NN
sebelum	SC
menurunkan	VB
bunga	NN
deposito	NN
harus	MD
melakukan	VB
penelitian	NN
lebih dahulu	JJ
untuk	SC
menjaga	VB
nasabah	NN
agar	SC
tetap	RB
menempatkan	VB
dana	NN
-nya	PRP
di	IN
bank	NN
tersebut	PR
.	Z

Kami	PRP
optimis	NN
dengan	IN
dilakukan	VB
penelitian	NN
dan	CC
kehati-hatian	NN
maka	SC
hasil	NN
-nya	PRP
akan	MD
positif	JJ
dan	CC
nasabah	NN
tetap	RB
menaruh	VB
dana	NN
-nya	PRP
di	IN
perbankan	NN
,	Z
kata	VB
-nya	PRP
.	Z

Penurunan	NN
suku	NN
bunga	NN
deposito	NN
,	Z
lanjut	VB
-nya	PRP
akan	MD
diikuti	VB
pula	RB
oleh	IN
suku	NN
bunga	NN
kredit	NN
yang	SC
diharapkan	VB
akan	MD
turun	VB
lagi	RB
,	Z
meski	SC
BI	NNP
masih	MD
tetap	RB
mematok	VB
BI	NNP
Rate	FW
sembilan	CD
persen	CD
.	Z

Kita	PRP
akan	MD
usahakan	VB
tetap	RB
stabil	JJ
dalam	IN
pengertian	NN
volatilitas	NN
-nya	PRP
kita	PRP
jaga	VB
,	Z
kalaupun	SC
ia	PRP
bergerak	VB
tentu	RB
saja	RB
dalam	IN
'	Z
volatility	FW
'	Z
yang	SC
sangat	RB
terukur	VB
,	Z
kata	VB
Gubernur	NNP
BI	NNP
Burhanudin	NNP
Abdullah	NNP
di	IN
Jakarta	NNP
,	Z
Rabu	NNP
.	Z

Bank	NNP
Mega	NNP
membukukan	VB
ROA	FW
Return	FW
on	FW
Asset	FW
sebelum	SC
pajak	NN
yang	SC
lebih	RB
tinggi	JJ
,	Z
yaitu	SC
2,5	CD
persen	CD
di	IN
semester	NN
pertama	OD
2007	CD
dibandingkan	VB
dengan	IN
0,8	CD
persen	CD
di	IN
2006	CD
dan	CC
1,2	CD
persen	CD
2005	CD
.	Z

Gubernur	NNP
Bank	NNP
Indonesia	NNP
Burhanuddin	NNP
Abdullah	NNP
mengatakan	VB
Bank	NNP
Indonesia	NNP
BI	NNP
menjaga	VB
rupiah	NN
yang	SC
saat	NN
ini	PR
stabil	JJ
pada	IN
kisaran	NN
Rp	SYM
9	CD
per	IN
dolar	NN
AS	NNP
agar	SC
sektor	NN
riil	JJ
tidak	NEG
terganggu	VB
.	Z

Pada	IN
saat	NN
yang	SC
sama	JJ
,	Z
Fitch	NNP
juga	RB
memberikan	VB
peringkat	NN
ekspektasi	NN
Aidn	X
untuk	SC
obligasi	NN
subordinasi	NN
berjangka	VB
waktu	NN
10	CD
tahun	NN
yang	SC
akan	MD
diterbitkan	VB
oleh	IN
Bank	NNP
Mega	NNP
dengan	IN
nilai	NN
maksimum	NN
Rp	SYM
1,5	CD
triliun	CD
.	Z

Fitch	NNP
,	Z
dalam	IN
rilis	NN
-nya	PRP
,	Z
Rabu	NNP
,	Z
mengatakan	VB
,	Z
prospek	NN
peringkat	NN
adalah	VB
stabil	JJ
.	Z

Sedangkan	CC
pendapatan	NN
perseroan	NN
juga	RB
naik	VB
93,3	CD
persen	CD
menjadi	VB
dari	IN
95,1	CD
miliar	CD
kuartal	NN
pertama	OD
2006	CD
menjadi	VB
Rp	SYM
183,9	CD
miliar	CD
pada	IN
kuartal	NN
pertama	OD
2007	CD
.	Z

Lembaga	NNP
pemeringkat	NNP
Fitch	NNP
Ratings	NNP
,	Z
Rabu	NNP
,	Z
telah	MD
memberikan	VB
peringkat	NN
nasional	JJ
jangka panjang	NN
A	SYM
+	SYM
idn	SYM
,	Z
peringkat	NN
individual	JJ
D	NN
,	Z
dan	CC
peringkat	NN
dukungan	NN
4	CD
untuk	SC
PT	NNP
Bank	NNP
Mega	NNP
Tbk	NNP
Bank	NNP
Mega	NNP
.	Z

Direktur	NNP
Utama	NNP
FREN	NNP
Hidajat	NNP
Thandradjaja	NNP
,	Z
dalam	IN
keterangan	NN
pers	NN
Rabu	NNP
,	Z
mengatakan	VB
naik	VB
-nya	PRP
laba bersih	NN
ini	PR
disebabkan	VB
naik	VB
-nya	PRP
pendapatan	NN
kotor	JJ
perseroan	NN
yang	SC
meningkat	VB
78,9	CD
persen	CD
menjadi	VB
Rp	SYM
229	CD
miliar	CD
pada	IN
tiga	CD
bulan	NN
pertama	OD
2007	CD
dibanding	VB
periode	NN
sama	JJ
2006	CD
Rp	SYM
128	CD
miliar	CD
.	Z

Bank	NNP
Mega	NNP
Tbk	NNP
telah	MD
menunjuk	VB
tiga	CD
penjamin	NN
emisi	NN
utama	JJ
obligasi	NN
tersebut	PR
,	Z
yaitu	SC
PT	NNP
Mega	NNP
Capital	NNP
Indonesia	NNP
,	Z
PT	NNP
Standard	NNP
Chartered	NNP
Securities	NNP
Indonesia	NNP
,	Z
dan	CC
PT	NNP
AAA	NNP
Securities	NNP
serta	CC
menunjuk	VB
Bank	NNP
BRI	NNP
selaku	IN
wali	NN
amanat	NN
.	Z

Perusahaan	NN
telepon seluler	NN
PT	NNP
Mobile	NNP
-	NNP
8	NNP
FREN	NNP
pada	IN
kuartal	NN
pertama	OD
2007	CD
berhasil	VB
membukukan	VB
laba bersih	NN
Rp	SYM
16,9	CD
miliar	CD
,	Z
naik	VB
sekitar	IN
14,18	CD
persen	CD
dari	IN
kuartal	NN
sama	JJ
tahun	NN
lalu	CC
Rp	SYM
14,8	CD
miliar	CD
.	Z

Masa	NN
pernyataan	NN
efektif	JJ
dari	IN
Bapepam	NNP
-	NNP
LK	NNP
diharapkan	VB
akan	MD
keluar	VB
pada	IN
30	CD
Nopember	NNP
2007	CD
dan	CC
masa	NN
penawaran	NN
akan	MD
berlangsung	VB
pada	IN
4	CD
-	Z
6	CD
Desember	NNP
2007	CD
diikuti	VB
pencatatan	NN
di	IN
Bursa	NNP
Efek	NNP
Surabaya	NNP
BES	NNP
pada	IN
12	CD
Desember	NNP
2007	CD
.	Z

Pada	IN
tahun	NN
2006	CD
Matahari	NNP
berhasil	VB
mencetak	VB
laba bersih	NN
sebesar	JJ
Rp	SYM
160,50	CD
miliar	CD
,	Z
30,5	CD
persen	CD
diantaranya	X
akan	MD
dibagikan	VB
sebagai	IN
dividen	NN
untuk	SC
tahun	NN
buku	NN
2006	CD
,	Z
yakni	SC
sebesar	JJ
Rp	SYM
49	CD
miliar	CD
atau	CC
Rp	SYM
10,4	CD
per	IN
lembar	NND
saham	NN
.	Z

Namun	CC
tingkat	NN
suku	NN
bunga	NN
obligasi	NN
tersebut	PR
belum	NEG
ditentukan	VB
,	Z
kata	VB
-nya	PRP
.	Z

Di	IN
sisi	NN
lain	JJ
,	Z
manajemen	NN
perseroan	NN
berhasil	VB
memangkas	VB
beban	NN
lain-lain	JJ
bersih	JJ
perseroan	NN
dari	IN
Rp	SYM
41,98	CD
miliar	CD
pada	IN
kuartal	NN
pertama	OD
tahun	NN
lalu	CC
menjadi	VB
Rp	SYM
34,11	CD
miliar	CD
pada	IN
kuartal	NN
pertama	OD
tahun	NN
ini	PR
,	Z
sehingga	SC
laba bersih	NN
-nya	PRP
masih	MD
tetap	RB
bertambah	VB
.	Z

Dalam	IN
prospektus	NN
-nya	PRP
yang	SC
dipublikasikan	VB
di	IN
Jakarta	NNP
,	Z
Kamis	NNP
,	Z
Bank	NNP
Mega	NNP
mengatakan	VB
obligasi	NN
subordinasi	NN
tersebut	PR
memiliki	VB
opsi	NN
beli	VB
setelah	SC
tahun	NN
kelima	OD
dan	CC
memberikan	VB
tingkat	NN
suku	NN
bunga	NN
tetap	RB
,	Z
dengan	IN
suku	NN
bunga	NN
untuk	SC
lima	CD
tahun	NN
pertama	OD
lebih	RB
rendah	JJ
daripada	IN
suku	NN
bunga	NN
lima	CD
tahun	NN
berikut	PR
-nya	PRP
.	Z

namun	CC
laba	NN
usaha	NN
dalam	IN
periode	NN
tersebut	PR
menyusut	VB
dari	IN
semula	NN
Rp	SYM
58,27	CD
miliar	CD
menjadi	VB
Rp	SYM
41,39	CD
miliar	CD
.	Z

PT	NNP
Bank	NNP
Mega	NNP
Tbk	NNP
akan	MD
menerbitkan	VB
obligasi	NN
subordinasi	NN
berjangka	VB
waktu	NN
10	CD
-	Z
tahun	NN
sebesar	JJ
Rp	SYM
1	CD
triliun	CD
untuk	SC
meningkatkan	VB
kemampuan	NN
modal	NN
dan	CC
sebagai	IN
sumber	NN
pembiayaan	NN
jangka panjang	NN
untuk	SC
meningkatkan	VB
aktiva	NN
produktif	JJ
,	Z
khusus	JJ
-nya	PRP
fasilitas	NN
kredit	NN
perseroan	NN
.	Z

Penjualan	NN
bersih	JJ
perseroan	NN
terlihat	VB
meningkat	VB
dari	IN
Rp	SYM
1,68	CD
triliun	CD
pada	IN
kuartal	NN
pertama	OD
2006	CD
menjadi	VB
Rp	SYM
2,02	CD
triliun	CD
pada	IN
kuartal	NN
pertama	OD
2007	CD
,	Z

Per	IN
Agustus	NNP
2007	CD
setelah	SC
melakukan	VB
right	FW
issue	FW
,	Z
kepemilikan	NN
saham	NN
Pemerintah	NNP
Indonesia	NNP
di	IN
Bank	NNP
BNI	NNP
tercatat	VB
sebesar	JJ
73,26	CD
persen	CD
,	Z
sementara	SC
sisa	NN
-nya	PRP
26,74	CD
persen	CD
dikuasai	VB
oleh	IN
pemegang saham	NN
lain	JJ
-nya	PRP
,	Z
termasuk	VB
publik	NN
.	Z

Perusahaan	NN
ritel	NN
PT	NNP
Matahari	NNP
Putra	NNP
Prima	NNP
Tbk	NNP
MPPA	NNP
dalam	IN
tiga	CD
bulan	NN
pertama	OD
yang	SC
berakhir	VB
Maret	NNP
2007	CD
berhasil	VB
meraih	VB
laba bersih	NN
Rp	SYM
15,18	CD
miliar	CD
,	Z
atau	CC
naik	VB
24,43	CD
persen	CD
dari	IN
Rp	SYM
12,20	CD
miliar	CD
pada	IN
periode	NN
sama	JJ
tahun	NN
lalu	CC
.	Z

Untuk	SC
mendukung	VB
kegiatan	NN
perbankan	NN
harian	NN
,	Z
bank	NN
mempekerjakan	VB
sekitar	IN
18.649	CD
staf	NN
.	Z

Bank	NNP
Indonesia	NNP
meyakini	VB
ketentuan	NN
baru	JJ
yang	SC
dikeluarkan	VB
untuk	SC
mendorong	VB
intermediasi	NN
pada	IN
usaha	NN
kecil	JJ
dan	CC
menengah	JJ
UKM	NN
akan	MD
berhasil	VB
mendorong	VB
percepatan	NN
kredit	NN
ke	IN
sektor	NN
tersebut	PR
.	Z

Dana	NN
akuisisi	NN
dialokasikan	VB
dari	IN
kas	NN
perseroan	NN
dan	CC
pinjaman	NN
perbankan	NN
.	Z

Sekitar	IN
60	CD
persen	CD
kredit	NN
yang	SC
disalurkan	VB
berasal	VB
dari	IN
kredit	NN
sampai	SC
dengan	IN
Rp	SYM
10	CD
miliar	CD
.	Z

Selain	IN
mengambil alih	VB
saham	NN
,	Z
perseroan	NN
juga	RB
mengakuisisi	VB
piutang	NN
saham	NN
sebesar	JJ
100,5	CD
juta	CD
dolar	NN
AS	NNP
.	Z

Dengan	IN
ketentuan	NN
baru	JJ
itu	PR
,	Z
diharapkan	VB
bank	NN
akan	MD
berani	JJ
memberikan	VB
pinjaman	NN
kepada	IN
mereka	PRP
,	Z
sehingga	SC
akan	MD
ada	VB
percepatan	NN
pemberian	NN
kredit	NN
,	Z
